"Exercicio","Mes","Orgao","Cargo","Quantidade","Regime","Ativo"
"2013","3","PBPREV - INATIVO","AUXILIAR DE SERVICO","2","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","AUXILIAR DE SERVICO","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","AGENTE DE SAUDE","5","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","AUXILIAR DE ENFERMAGEM","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","MEDICO","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","PROFESSOR DE EDUCACAO BASICA 1","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","PROFESSOR DE EDUCACAO BASICA 1","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","PROFESSOR DE EDUCACAO BASICA 3","2","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","AGENTE DE SAUDE","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","PROFESSOR DE EDUCACAO BASICA 1","5","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","PROFESSOR DE EDUCACAO BASICA 3","4","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","AUXILIAR DE SERVICO","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","PROFESSOR DE EDUCACAO BASICA 1","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","PROFESSOR DE EDUCACAO BASICA 1","3","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","PROFESSOR DE EDUCACAO BASICA 3","4","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","AGENTE ADMINISTRATIVO","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","AUXILIAR DE SERVICO","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","ATENDENTE","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","REGENTE DE ENSINO","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","PROFESSOR DE EDUCACAO BASICA 1","2","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","PROFESSOR DE EDUCACAO BASICA 3","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","AUXILIAR DE SERVICO","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","AGENTE SEGUR. PENITENCIARIO","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","CONTADOR","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","ECONOMISTA","3","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","TECNICO DE NIVEL SUPERIOR","3","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","DEFENSOR PUBLICO 1A ENTRANCIA","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","ENGENHEIRO AGRONOMO","3","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","AUDITOR FISCAL MERCAD.TRANSITO","4","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","AUDITOR FISCAL TRIBUTARIO EST.","10","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","ASSISTENTE SOCIAL EDUCACIONAL","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","PROFESSOR DE EDUCACAO BASICA 1","120","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","PROFESSOR DE EDUCACAO BASICA 2","156","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","PROFESSOR DE EDUCACAO BASICA 3","162","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","REGENTE DE ENSINO","13","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","AGENTE DE INVESTIGACAO","2","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","DELEGADO DE POLICIA","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","ESCRIVAO DE POLICIA","3","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","MOTORISTA POLICIAL","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","1. SARGENTO","6","MILITAR REFORMADO","Inativos"
"2013","3","PBPREV - INATIVO","1. TENENTE","1","MILITAR REFORMADO","Inativos"
"2013","3","PBPREV - INATIVO","2. SARGENTO","66","MILITAR REFORMADO","Inativos"
"2013","3","PBPREV - INATIVO","2. TENENTE","16","MILITAR REFORMADO","Inativos"
"2013","3","PBPREV - INATIVO","3. SARGENTO","30","MILITAR REFORMADO","Inativos"
"2013","3","PBPREV - INATIVO","CABO","23","MILITAR REFORMADO","Inativos"
"2013","3","PBPREV - INATIVO","CAPITAO","1","MILITAR REFORMADO","Inativos"
"2013","3","PBPREV - INATIVO","CORONEL","2","MILITAR REFORMADO","Inativos"
"2013","3","PBPREV - INATIVO","MAJOR","6","MILITAR REFORMADO","Inativos"
"2013","3","PBPREV - INATIVO","SOLDADO ENGAJADO","16","MILITAR REFORMADO","Inativos"
"2013","3","PBPREV - INATIVO","SUB TENENTE","6","MILITAR REFORMADO","Inativos"
"2013","3","PBPREV - INATIVO","TENENTE CORONEL","1","MILITAR REFORMADO","Inativos"
"2013","3","PBPREV - INATIVO","PROCURADOR DO ESTADO","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","AGENTE ADM. AUXILIAR","3","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","AGENTE ADMINISTRATIVO","4","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","ASSESSOR P/ ASS ADM GERAL","2","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","ASSISTENTE DE ADMINISTRACAO","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","ASSISTENTE DE CONTABILIDADE","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","AUXILIAR DE ADMINISTRACAO","2","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","AUXILIAR DE COZINHA","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","AUXILIAR DE PORTARIA","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","AUXILIAR DE SERVICO","37","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","AUXILIAR DE SERVICO SOCIAL","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","AUXILIAR TEC ADMINISTRACAO","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","COPEIRA","4","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","COSTUREIRO","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","DATILOGRAFO","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","ENGOMADEIRA","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","MOTORISTA","4","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","PORTEIRO","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","PRATICO AGRICOLA","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","RECEPCIONISTA","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","TECNICO AUXILIAR","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","TECNICO DE NIVEL MEDIO","11","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","TECNICO EM CONTABILIDADE","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","VIGIA","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","VIGILANTE","4","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","AUXILIAR DE ADMINISTRACAO","5","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","AUXILIAR DE SERVICO","121","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","MAQUINISTA","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","MOTORISTA","2","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","SERVENTE","6","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","VIGIA","2","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","AUXILIAR DE ADMINISTRACAO","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","AUXILIAR DE ESCRITA","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","AUXILIAR DE ESCRITORIO","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","AUXILIAR DE SERVICO","6","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","GUARDA SANITARIO","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","MOTORISTA","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","OFIC REGISTRO CIVIL 1 ENTR","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","OFIC REGISTRO CIVIL 2 ENTR","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","SERVENTE","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","VIGIA","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","AGENTE DE SAUDE","11","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","ATENDENTE","7","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","AUXILIAR DE ENFERMAGEM","26","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","BIOQUIMICO","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","CIRURGIAO DENTISTA","5","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","ENFERMEIRO","2","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","FARMACEUTICO","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","MEDICO","11","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","MEDICO VETERINARIO","2","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","TECNICO DE ENFERMAGEM","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","TECNICO DE RADIOLOGIA","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","PROFESSOR DE EDUCACAO BASICA 1","6","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","PROFESSOR DE EDUCACAO BASICA 2","4","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","PROFESSOR DE EDUCACAO BASICA 3","4","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","REGENTE DE ENSINO","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","AUXILIAR DE SERVICO","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","AUXILIAR DE SERVICO","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","AGENTE DE SAUDE","2","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","ATENDENTE","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","AUXILIAR DE ENFERMAGEM","2","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","CIRURGIAO DENTISTA","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","MEDICO","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","PROFESSOR DE EDUCACAO BASICA 1","3","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","REGENTE DE ENSINO","2","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","AUXILIAR DE SERVICO","2","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","PROFESSOR DE EDUCACAO BASICA 1","10","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","PROFESSOR DE EDUCACAO BASICA 2","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","PROFESSOR DE EDUCACAO BASICA 3","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","REGENTE DE ENSINO","3","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","3. SARGENTO","3","MILITAR REFORMADO","Inativos"
"2013","3","PBPREV - INATIVO","AGENTE ADMINISTRATIVO","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","ASSESSOR TECNICO DE SAUDE","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","TECNICO DE NIVEL MEDIO","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","AUXILIAR DE SERVICO","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","CONTINUO","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","AUXILIAR DE SERVICO","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","AGENTE DE SAUDE","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","DEFENSOR PUBLICO 1A ENTRANCIA","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","AUDITOR FISCAL TRIBUTARIO EST.","2","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","PEDAGOGO","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","PROFESSOR DE EDUCACAO BASICA 1","13","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","PROFESSOR DE EDUCACAO BASICA 2","14","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","PROFESSOR DE EDUCACAO BASICA 3","8","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","REGENTE DE ENSINO","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","2. SARGENTO","2","MILITAR REFORMADO","Inativos"
"2013","3","PBPREV - INATIVO","2. TENENTE","1","MILITAR REFORMADO","Inativos"
"2013","3","PBPREV - INATIVO","3. SARGENTO","2","MILITAR REFORMADO","Inativos"
"2013","3","PBPREV - INATIVO","CABO","1","MILITAR REFORMADO","Inativos"
"2013","3","PBPREV - INATIVO","SOLDADO ENGAJADO","1","MILITAR REFORMADO","Inativos"
"2013","3","PBPREV - INATIVO","SUB TENENTE","1","MILITAR REFORMADO","Inativos"
"2013","3","PBPREV - INATIVO","AUXILIAR DE SERVICO","3","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","COPEIRA","4","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","COZINHEIRO","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","LAVADEIRA","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","PARTEIRA","2","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","VIGIA","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","AUXILIAR DE SERVICO","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","SERVENTE PORTEIRO","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","AUXILIAR DE SERVICO","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","ATENDENTE","2","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","AUXILIAR DE ENFERMAGEM","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","CIRURGIAO DENTISTA","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","AGENTE DE INVESTIGACAO","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","AGENTE SEGUR. PENITENCIARIO","4","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","DEFENSOR PUBLICO 1A ENTRANCIA","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","DEFENSOR PUBLICO 2A ENTRANCIA","2","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","AUDITOR FISCAL MERCAD.TRANSITO","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","PEDAGOGO","2","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","PROFESSOR DE EDUCACAO BASICA 1","110","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","PROFESSOR DE EDUCACAO BASICA 2","29","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","PROFESSOR DE EDUCACAO BASICA 3","40","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","REGENTE DE ENSINO","10","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","AGENTE TELECOMUNIC POLICIAL","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","ESCRIVAO DE POLICIA","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","2. SARGENTO","3","MILITAR REFORMADO","Inativos"
"2013","3","PBPREV - INATIVO","2. TENENTE","1","MILITAR REFORMADO","Inativos"
"2013","3","PBPREV - INATIVO","3. SARGENTO","1","MILITAR REFORMADO","Inativos"
"2013","3","PBPREV - INATIVO","CABO","9","MILITAR REFORMADO","Inativos"
"2013","3","PBPREV - INATIVO","SOLDADO ENGAJADO","1","MILITAR REFORMADO","Inativos"
"2013","3","PBPREV - INATIVO","PROCURADOR DO ESTADO","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","AGENTE ADM. AUXILIAR","7","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","AGENTE ADMINISTRATIVO","8","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","AGENTE DE SEGURANCA","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","ASSESSOR P/ ASS ADM GERAL","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","AUXILIAR DE SERVICO","35","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","COPEIRA","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","COSTUREIRO","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","ESCRITURARIO","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","SERVENTE","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","TECNICO DE NIVEL MEDIO","7","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","VIGILANTE","2","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","VISITADOR SANITARIO","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","AUXILIAR DE SERVICO","21","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","ESCREVENTE DATILOGRAFO","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","AUXILIAR DE SERVICO","5","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","AGENTE DE SAUDE","3","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","ATENDENTE","5","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","AUXILIAR DE ENFERMAGEM","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","BIOQUIMICO","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","CIRURGIAO DENTISTA","2","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","MEDICO","5","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","AGENTE SEGUR. PENITENCIARIO","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","DEFENSOR PUBLICO 2A ENTRANCIA","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","AUDITOR FISCAL MERCAD.TRANSITO","2","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","PEDAGOGO","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","PROFESSOR DE EDUCACAO BASICA 1","43","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","PROFESSOR DE EDUCACAO BASICA 2","5","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","PROFESSOR DE EDUCACAO BASICA 3","3","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","SUPERVISOR DE ENSINO","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","AGENTE DE INVESTIGACAO","2","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","ESCRIVAO DE POLICIA","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","2. SARGENTO","3","MILITAR REFORMADO","Inativos"
"2013","3","PBPREV - INATIVO","3. SARGENTO","2","MILITAR REFORMADO","Inativos"
"2013","3","PBPREV - INATIVO","CABO","2","MILITAR REFORMADO","Inativos"
"2013","3","PBPREV - INATIVO","SOLDADO ENGAJADO","2","MILITAR REFORMADO","Inativos"
"2013","3","PBPREV - INATIVO","AGENTE ADMINISTRATIVO","3","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","AUXILIAR DE SERVICO","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","TECNICO DE NIVEL MEDIO","8","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","AUXILIAR DE ADMINISTRACAO","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","AUXILIAR DE DOCUMENTARISTA","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","AUXILIAR DE SERVICO","5","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","SERVENTE PORTEIRO","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","AGENTE DE SAUDE","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","AUXILIAR DE ENFERMAGEM","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","MEDICO","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","AGENTE SEGUR. PENITENCIARIO","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","PROFESSOR DE EDUCACAO BASICA 1","27","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","PROFESSOR DE EDUCACAO BASICA 2","3","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","PROFESSOR DE EDUCACAO BASICA 3","7","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","REGENTE DE ENSINO","7","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","2. SARGENTO","1","MILITAR REFORMADO","Inativos"
"2013","3","PBPREV - INATIVO","2. TENENTE","1","MILITAR REFORMADO","Inativos"
"2013","3","PBPREV - INATIVO","3. SARGENTO","1","MILITAR REFORMADO","Inativos"
"2013","3","PBPREV - INATIVO","CABO","1","MILITAR REFORMADO","Inativos"
"2013","3","PBPREV - INATIVO","SOLDADO ENGAJADO","6","MILITAR REFORMADO","Inativos"
"2013","3","PBPREV - INATIVO","ASSISTENTE DE ADMINISTRACAO","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","AUXILIAR DE SERVICO","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","MOTORISTA","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","AUXILIAR DE SERVICO","9","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","AGENTE DE SAUDE","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","PROFESSOR DE EDUCACAO BASICA 1","4","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","PROFESSOR DE EDUCACAO BASICA 2","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","PROFESSOR DE EDUCACAO BASICA 3","2","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","REGENTE DE ENSINO","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","DELEGADO DE POLICIA","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","ESCRIVAO DE POLICIA","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","2. SARGENTO","1","MILITAR REFORMADO","Inativos"
"2013","3","PBPREV - INATIVO","AUXILIAR DE SANEAMENTO","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","AUXILIAR DE SERVICO","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","AUXILIAR DE SERVICO","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","CONTINUO","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","ASSISTENTE SOCIAL","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","PROFESSOR DE EDUCACAO BASICA 3","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","REGENTE DE ENSINO","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","AGENTE ADMINISTRATIVO","2","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","AGENTE SEGUR. PENITENCIARIO","1","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","PROFESSOR DE EDUCACAO BASICA 1","7","ESTATUTARIO INATIVO","Inativos"
"2013","3","PBPREV - INATIVO","PROFESSOR DE EDUCACAO BASICA 2","11","ESTATUTARIO INATIVO","Inativos"
